EJA/2.FEVEREIRO/17.02/NÃO PRESENCIAL;1iIDC3s2KBAYR9kds_nJjzx-PvAYf_3w1;https://drive.google.com/file/d/1iIDC3s2KBAYR9kds_nJjzx-PvAYf_3w1/view?usp=share_link;EJA VI INFORMÁTICA BÁSICA 17 02 2023 EVOLUÇÃO DOS COMPUTADORES P3 NP.mp4;mp4
EJA/2.FEVEREIRO/17.02/NÃO PRESENCIAL;1Ip2xLHDwmedO25XHNTCHVUCt5rpfcgNA;https://drive.google.com/file/d/1Ip2xLHDwmedO25XHNTCHVUCt5rpfcgNA/view?usp=share_link;EJA VI PROJETO DE VIDA 17 02 2023 ITINERÁRIOS FORMATIVOS O QUE É O PROJETO DE VIDA P2NP.mp4;mp4
EJA/2.FEVEREIRO/17.02/NÃO PRESENCIAL;1rPMAUvUmnQ4S2by3dVYKNYcxSBoQVcYV;https://drive.google.com/file/d/1rPMAUvUmnQ4S2by3dVYKNYcxSBoQVcYV/view?usp=share_link;EJA VII ASSISTENTE ADMINISTRATIVO 17 02 2023 PERFIL PROFISSIONAL DO ASSISTENTE ADM CONCEITOS NP.mp4;mp4
EJA/2.FEVEREIRO/17.02/NÃO PRESENCIAL;1215X5LsR192ABGRzvkPtqxnPsl5IYFHb;https://drive.google.com/file/d/1215X5LsR192ABGRzvkPtqxnPsl5IYFHb/view?usp=share_link;EJA VII PROJETO DE VIDA 17 02 2023 ITINERÁRIOS FORMATIVOS O QUE É O PROJETO DE VIDA P2 NP.mp4;mp4
EJA/2.FEVEREIRO/17.02/NÃO PRESENCIAL;1blt_Yf9Vgm6f6GWGtQGUuGy4L14w5X4s;https://drive.google.com/file/d/1blt_Yf9Vgm6f6GWGtQGUuGy4L14w5X4s/view?usp=share_link;EJA VII TRILHA MATEMÁTICANDO EM 3 2 1 LÍNGUA PORTUGUESA 17 02 2023 POLISSEMIA LINGUAGEM FIGURAS NP.mp4;mp4
EJA/2.FEVEREIRO/17.02;1asHzk8hhj-CUkzPwZc7B4oIvLETh3qun;https://drive.google.com/file/d/1asHzk8hhj-CUkzPwZc7B4oIvLETh3qun/view?usp=share_link;EJA V INGLÊS 17 02 2023 VERBOS PRESENTE SIMPLES E PRESENTE CONTÍNUO P1.mp4;mp4
EJA/2.FEVEREIRO/17.02;1zeN4cHu8BhIgPBbe09__ViB_MMCb2hal;https://drive.google.com/file/d/1zeN4cHu8BhIgPBbe09__ViB_MMCb2hal/view?usp=share_link;EJA V INGLÊS 17 02 2023 VERBOS PRESENTE SIMPLES E PRESENTE CONTÍNUO P2.mp4;mp4
EJA/2.FEVEREIRO/17.02;19p3s7LBXJFRz05bx9v6nn2cL8inRPbA-;https://drive.google.com/file/d/19p3s7LBXJFRz05bx9v6nn2cL8inRPbA-/view?usp=share_link;EJA V MATEMÁTICA 17 02 2023 OPERAÇÕES COM NÚMEROS NATURAIS P1.mp4;mp4
EJA/2.FEVEREIRO/17.02;1xAf-eVn0W3TVLtdzfQM_DgKHGMRCEN3n;https://drive.google.com/file/d/1xAf-eVn0W3TVLtdzfQM_DgKHGMRCEN3n/view?usp=share_link;EJA V MATEMÁTICA 17 02 2023 OPERAÇÕES COM NÚMEROS NATURAIS P2.mp4;mp4
EJA/2.FEVEREIRO/17.02;1QZ_VBcFbS4FIjSHj13s8vI3qB6bd_mSe;https://drive.google.com/file/d/1QZ_VBcFbS4FIjSHj13s8vI3qB6bd_mSe/view?usp=share_link;EJA VI INFORMÁTICA BÁSICA 17 02 2023 EVOLUÇÃO DOS COMPUTADORES CLASSIFICAÇÃO DOS COMPUTADORES P1.mp4;mp4
EJA/2.FEVEREIRO/17.02;1dlj_-TUHi6LYaeEsmhaMxccuihgrB8KF;https://drive.google.com/file/d/1dlj_-TUHi6LYaeEsmhaMxccuihgrB8KF/view?usp=share_link;EJA VI INFORMÁTICA BÁSICA 17 02 2023 EVOLUÇÃO DOS COMPUTADORES CLASSIFICAÇÃO DOS COMPUTADORES P2.mp4;mp4
EJA/2.FEVEREIRO/17.02;164KNtJL6diw73tgQZfGsBHzYRfFc3baM;https://drive.google.com/file/d/164KNtJL6diw73tgQZfGsBHzYRfFc3baM/view?usp=share_link;EJA VI PROJETO DE VIDA 17 02 2023 ITINERÁRIOS FORMATIVOS O QUE É O PROJETO DE VIDA P1.mp4;mp4
